reaction_id	reaction_name	stoichiometric_equation	reversible	compartment	pathway_branch	assignment_type	gene_reaction_rule	best_gene	best_locus	enzyme_family	EC_number	KEGG_ID	BioCyc_ID	transcript_log2FC_AD	transcript_padj_AD	proteomics_status	omics_support	biopax_source	balance_status	notes
rxn00606_c0	alpha,alpha-Trehalose-6-phosphate phosphoglucohydrolase	cpd00001_c0 + cpd00523_c0 --> cpd00027_c0 + cpd00079_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2909034_2907439	contig_1_2909034_2907439	contig_1_2909034_2907439	contig_locus_assignment	3.2.1.93	R00837; R06113	META:TRE6PHYDRO-RXN				no_support		balanced	
rxn00611_c0	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	cpd00003_c0 + cpd00080_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd00095_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_101264_102274	contig_1_101264_102274	contig_1_101264_102274	contig_locus_assignment	1.1.1.8	R00842	META:1.1.1.8-RXN				no_support		balanced	
rxn00612_c0	sn-Glycerol-3-phosphate:NADP+ 2-oxidoreductase	cpd00006_c0 + cpd00080_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00095_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_101264_102274	contig_1_101264_102274	contig_1_101264_102274	contig_locus_assignment	1.1.1.94	R00844	rxn00612				no_support		balanced	
rxn00615_c0	ATP:glycerol 3-phosphotransferase	cpd00002_c0 + cpd00100_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00080_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_552776_554257	contig_1_552776_554257	contig_1_552776_554257	contig_locus_assignment	2.7.1.30	R00847	META:GLYCEROL-KIN-RXN				no_support		balanced	
rxn00623_c0	hydrogen-sulfide:NADP+ oxidoreductase	3.0 cpd00001_c0 + 3.0 cpd00006_c0 + cpd00239_c0 <-- 3.0 cpd00005_c0 + 3.0 cpd00067_c0 + cpd00081_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	(contig_1_1092093_1093877 and contig_1_1093955_1095649) or contig_1_745733_746638	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_locus_assignment	1.8.1.2	R00858	META:SULFITE-REDUCT-RXN				no_support		balanced	
rxn00627_c0	ATP:D-fructose 1-phosphotransferase	cpd00002_c0 + cpd00082_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00802_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.3	R00866	rxn00627				no_support		balanced	
rxn00634_c0	D-Glucitol:NAD+ 2-oxidoreductase	cpd00003_c0 + cpd00588_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00082_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	1.1.1.14	R00875	META:RXN-7644				no_support		balanced	
rxn00635_c0	ITP:D-fructose 6-phosphotransferase	cpd00068_c0 + cpd00082_c0 --> cpd00067_c0 + cpd00072_c0 + cpd00090_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.1; 2.7.1.2	R00876	rxn00635				no_support		balanced	
rxn00642_c0	GDP-mannose 4,6-hydro-lyase (GDP-4-dehydro-6-deoxy-D-mannose-forming)	cpd00083_c0 --> cpd00001_c0 + cpd00900_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	4.2.1.47	R00888	META:GDPMANDEHYDRA-RXN				no_support		balanced	
rxn00643_c0	GDP-mannose 3,5-epimerase	cpd00083_c0 <=> cpd01536_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	5.1.3.18	R00889	META:RXN-1882				no_support		balanced	
rxn00646_c0	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	cpd00002_c0 + cpd00023_c0 + cpd00084_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00506_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1236012_1237568	contig_1_1236012_1237568	contig_1_1236012_1237568	contig_locus_assignment	6.3.2.2	R00894	META:GLUTCYSLIG-RXN				no_support		balanced	
rxn00647_c0	L-Cysteine:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00084_c0 <=> cpd00023_c0 + cpd00706_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2588718_2589905 or contig_1_2684744_2685931	contig_1_2588718_2589905	contig_1_2588718_2589905	contig_locus_assignment	2.6.1.3	R00895; R00896	META:CYSTEINE-AMINOTRANSFERASE-RXN				no_support		balanced	
rxn00649_c0	O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase	cpd00239_c0 + cpd00722_c0 --> cpd00029_c0 + cpd00084_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1194627_1195106 or contig_1_1895072_1894149	contig_1_1194627_1195106	contig_1_1194627_1195106	contig_locus_assignment	2.5.1.47	R00897	META:ACSERLY-RXN				no_support		balanced	
rxn00650_c0	L-cysteinylglycine dipeptidase	cpd00001_c0 + cpd01017_c0 --> cpd00033_c0 + cpd00084_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3590446_3591951 or contig_1_3930170_3931624 or contig_1_4083059_4084348	contig_1_3590446_3591951	contig_1_3590446_3591951	contig_locus_assignment	3.4.11.1; 3.4.1.1	R00899	META:RXN-6622				no_support		balanced	
rxn00651_c0	L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming)	cpd00081_c0 + cpd00084_c0 --> cpd00067_c0 + cpd00239_c0 + cpd00395_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	4.4.1.10	R00901	META:CYSTEINE-LYASE-RXN				no_support		balanced	
rxn00652_c0	2-Amino-3-mercaptopropionic acid racemase	cpd00084_c0 <=> cpd00587_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_882560_883630	contig_1_882560_883630	contig_1_882560_883630	contig_locus_assignment	5.1.1.10; 5.1.1.1	R00903	rxn00652				no_support		balanced	
rxn00653_c0	3-aminopropanal:NAD+ oxidoreductase	cpd00004_c0 + 2.0 cpd00067_c0 + cpd00085_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd01504_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685125_3683692 or contig_1_3991368_3992765	contig_1_1304350_1305843	contig_1_1304350_1305843	contig_locus_assignment	1.2.1.5	R00904	META:RXN-12332				no_support		balanced	
rxn00657_c0	beta-alanine:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00085_c0 --> cpd00023_c0 + cpd00191_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3683613_3682360	contig_1_3683613_3682360	contig_1_3683613_3682360	contig_locus_assignment	2.6.1.19	R00908	META:RXN-2901				no_support		balanced	
rxn00669_c0	Propanoate:CoA ligase (ADP-forming)	cpd00002_c0 + cpd00010_c0 + cpd00141_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00086_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2820401_2823079	contig_1_2820401_2823079	contig_1_2820401_2823079	contig_locus_assignment	6.2.1.13	R00920	META:PROPANOATECOA-LIGASE-RXN				no_support		balanced	
rxn00670_c0	propanoyl-CoA:phosphate propanoyltransferase	cpd00009_c0 + cpd00086_c0 <=> cpd00010_c0 + cpd01844_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1878225_1876093	contig_1_1878225_1876093	contig_1_1878225_1876093	contig_locus_assignment	2.3.1.222	R00921	META:PTAALT-RXN				no_support		balanced	
rxn00671_c0	2-Methyl-3-oxopropanoate:NAD+ oxidoreductase (CoA-propanoylating)	cpd00003_c0 + cpd00010_c0 + cpd00287_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00086_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1302667_1301237 or contig_1_1304350_1305843 or contig_1_3287652_3286213 or contig_1_3685125_3683701	contig_1_1302667_1301237	contig_1_1302667_1301237	contig_locus_assignment	1.2.1.27	R00922	rxn00671				no_support		balanced	
rxn00674_c0	Propanoate:CoA ligase (AMP-forming)	cpd00002_c0 + cpd00010_c0 + cpd00141_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00086_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2117263_2115314 or contig_1_3061386_3059533	contig_1_2117263_2115314	contig_1_2117263_2115314	contig_locus_assignment	6.2.1.17	R00925	META:PROPIONATE--COA-LIGASE-RXN				no_support		balanced	
rxn00675_c0	Propionyladenylate:CoA propionyltransferase	cpd00010_c0 + cpd03560_c0 --> cpd00018_c0 + cpd00067_c0 + cpd00086_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2117263_2115314 or contig_1_3061386_3059533	contig_1_2117263_2115314	contig_1_2117263_2115314	contig_locus_assignment	6.2.1.17	R00926	rxn00675				no_support		balanced	
rxn00684_c0	5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase	cpd00003_c0 + cpd00087_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00330_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4296511_4295855	contig_1_4296511_4295855	contig_1_4296511_4295855	contig_locus_assignment	1.5.1.3; 1.5.1.4	R00936	rxn00684				no_support		balanced	
rxn00686_c0	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase	cpd00006_c0 + cpd00087_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00330_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4296511_4295855	contig_1_4296511_4295855	contig_1_4296511_4295855	contig_locus_assignment	1.5.1.3; 1.5.1.4	R00939	rxn00686				no_support		balanced	
rxn00689_c0	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	cpd00002_c0 + cpd00023_c0 + cpd00087_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd06227_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	6.3.2.17		rxn00689				no_support		balanced	
rxn00690_c0	Formate:tetrahydrofolate ligase (ADP-forming)	cpd00002_c0 + cpd00047_c0 + cpd00087_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00201_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4457630_4455924	contig_1_4457630_4455924	contig_1_4457630_4455924	contig_locus_assignment	6.3.4.3	R00943	rxn00690				no_support		balanced	
rxn00691_c0	10-Formyltetrahydrofolate amidohydrolase	cpd00001_c0 + cpd00201_c0 --> cpd00047_c0 + cpd00067_c0 + cpd00087_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.5.1.10	R00944	rxn00691				no_support		balanced	
rxn00692_c0	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	cpd00001_c0 + cpd00033_c0 + cpd00125_c0 <=> cpd00054_c0 + cpd00087_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1331932_1333182	contig_1_1331932_1333182	contig_1_1331932_1333182	contig_locus_assignment	2.1.2.1	R00945	rxn00692				no_support		balanced	
rxn00693_c0	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase	cpd00135_c0 + cpd00345_c0 --> cpd00060_c0 + cpd00087_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4030210_4033836	contig_1_4030210_4033836	contig_1_4030210_4033836	contig_locus_assignment	2.1.1.13	R00946	rxn00693				no_support		balanced	
rxn00695_c0	ATP:alpha-D-glucose-1-phosphate adenylyltransferase	cpd00002_c0 + cpd00089_c0 <=> cpd00012_c0 + cpd00387_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3490447_3489221	contig_1_3490447_3489221	contig_1_3490447_3489221	contig_locus_assignment	2.7.7.27	R00948	META:GLUC1PADENYLTRANS-RXN				no_support		balanced	
rxn00701_c0	UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase	cpd00026_c0 + cpd00348_c0 <=> cpd00043_c0 + cpd00089_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.12		rxn00701				no_support		balanced	
rxn00704_c0	alpha-D-Glucose 1-phosphate 1,6-phosphomutase	cpd00089_c0 <-- cpd00079_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3217834_3216359	contig_1_3217834_3216359	contig_1_3217834_3216359	contig_locus_assignment	5.4.2.2; 2.7.5.1	R08639	META:PHOSPHOGLUCMUT-RXN; META:RXN-16999				no_support		balanced	
rxn00706_c0	IDP phosphohydrolase	cpd00001_c0 + cpd00090_c0 --> cpd00009_c0 + 2.0 cpd00067_c0 + cpd00114_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.6.1.6	R00961	META:RXN-14003				no_support		balanced	
rxn00707_c0	ITP:cytidine 5'-phosphotransferase	cpd00068_c0 + cpd00367_c0 --> cpd00046_c0 + cpd00067_c0 + cpd00090_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_locus_assignment	2.7.1.48; 2.7.1.213	R00962	rxn00707				no_support		balanced	
rxn00708_c0	Uridine 5'-monophosphate phosphohydrolase	cpd00001_c0 + cpd00091_c0 --> cpd00009_c0 + cpd00249_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1359828_1360574 or contig_1_1471100_1469427 or contig_1_2094779_2094036 or contig_1_2948218_2946674	contig_1_1359828_1360574	contig_1_1359828_1360574	contig_locus_assignment	3.1.3.5	R00963	META:RXN-14025				no_support		balanced	
rxn00709_c0	ATP:uridine 5'-phosphotransferase	cpd00002_c0 + cpd00249_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00091_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_locus_assignment	2.7.1.48; 2.7.1.213	R00964	META:URIDINEKIN-RXN				no_support		balanced	
rxn00710_c0	orotidine-5'-phosphate carboxy-lyase (UMP-forming)	cpd00067_c0 + cpd00810_c0 --> cpd00011_c0 + cpd00091_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2678419_2677730	contig_1_2678419_2677730	contig_1_2678419_2677730	contig_locus_assignment	4.1.1.23	R00965	META:OROTPDECARB-RXN				no_support		balanced	
rxn00711_c0	UMP:diphosphate phospho-alpha-D-ribosyltransferase	cpd00012_c0 + cpd00067_c0 + cpd00091_c0 <-- cpd00092_c0 + cpd00103_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2096928_2097551	contig_1_2096928_2097551	contig_1_2096928_2097551	contig_locus_assignment	2.4.2.9	R00966	META:URACIL-PRIBOSYLTRANS-RXN				no_support		balanced	
rxn00712_c0	UTP:uridine 5'-phosphotransferase	cpd00062_c0 + cpd00249_c0 --> cpd00014_c0 + cpd00067_c0 + cpd00091_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_locus_assignment	2.7.1.48; 2.7.1.213	R00967	rxn00712				no_support		balanced	
rxn00713_c0	GTP:uridine 5'-phosphotransferase	cpd00038_c0 + cpd00249_c0 --> cpd00031_c0 + cpd00067_c0 + cpd00091_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_locus_assignment	2.7.1.48; 2.7.1.213	R00968	META:URKI-RXN				no_support		balanced	
rxn00715_c0	ITP:uridine 5'-phosphotransferase	cpd00068_c0 + cpd00249_c0 --> cpd00067_c0 + cpd00090_c0 + cpd00091_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_1_2190892_2191503	contig_locus_assignment	2.7.1.48; 2.7.1.213	R00970	rxn00715				no_support		balanced	
rxn00723_c0	Anthranilate:CoA ligase (AMP-forming)	cpd00002_c0 + cpd00010_c0 + cpd00093_c0 --> cpd00012_c0 + cpd00018_c0 + cpd01518_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	6.2.1.32	R00982	META:AMINOBENZCOALIG-RXN				no_support		balanced	
rxn00737_c0	L-threonine ammonia-lyase (2-oxobutanoate-forming)	cpd00161_c0 --> cpd00013_c0 + cpd00094_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_449677_451182	contig_1_449677_451182	contig_1_449677_451182	contig_locus_assignment	4.3.1.19; 4.2.1.16	R00996	META:THREDEHYD-RXN				no_support		balanced	
rxn00742_c0	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)	cpd00001_c0 + cpd00424_c0 --> cpd00013_c0 + cpd00084_c0 + cpd00094_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3144988_3143828 or contig_1_3955618_3954341 or contig_1_735246_736382	contig_1_3144988_3143828	contig_1_3144988_3143828	contig_locus_assignment	4.4.1.1; 4.2.1.15		rxn00742				no_support		balanced	
rxn00743_c0	Glycerone phosphate phosphohydrolase	cpd00001_c0 + cpd00095_c0 --> cpd00009_c0 + cpd00157_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1359828_1360574 or contig_1_2702750_2704315	contig_1_1359828_1360574	contig_1_1359828_1360574	contig_locus_assignment	3.1.3.2	R01010	META:RXN0-7249				no_support		balanced	
rxn00744_c0	ATP:glycerone phosphotransferase	cpd00002_c0 + cpd00157_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00095_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.29	R01011	META:GLYCERONE-KINASE-RXN				no_support		balanced	
rxn00747_c0	D-glyceraldehyde-3-phosphate aldose-ketose-isomerase	cpd00102_c0 <=> cpd00095_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3844796_3844032	contig_1_3844796_3844032	contig_1_3844796_3844032	contig_locus_assignment	5.3.1.1	R01015	META:TRIOSEPISOMERIZATION-RXN				no_support		balanced	
rxn00758_c0	sn-Glycero-3-phosphocholine glycerophosphohydrolase	cpd00001_c0 + cpd00507_c0 --> cpd00067_c0 + cpd00080_c0 + cpd00098_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.4.46	R01030	META:3.1.4.2-RXN				no_support		balanced	
rxn00763_c0	Glycerol:NAD+ oxidoreductase	cpd00003_c0 + cpd00100_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00448_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2320072_2321178 or contig_1_2888446_2891013	contig_1_2320072_2321178	contig_1_2320072_2321178	contig_locus_assignment	1.1.1.1	R01036	rxn00763				no_support		balanced	
rxn00765_c0	Glycerol:NADP+ oxidoreductase	cpd00006_c0 + cpd00100_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd00448_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_351221_350070	contig_1_351221_350070	contig_1_351221_350070	contig_locus_assignment	1.1.1.2	R01041	META:GLYCEROL-DEHYDROGENASE-NADP+-RXN				no_support		balanced	
rxn00770_c0	ATP:D-ribose-5-phosphate diphosphotransferase	cpd00002_c0 + cpd00101_c0 --> cpd00018_c0 + cpd00067_c0 + cpd00103_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_984858_983914	contig_1_984858_983914	contig_1_984858_983914	contig_locus_assignment	2.7.6.1		rxn00770				no_support		balanced	
rxn00772_c0	ATP:D-ribose 5-phosphotransferase	cpd00002_c0 + cpd00105_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00101_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4264205_4265098	contig_1_4264205_4265098	contig_1_4264205_4265098	contig_locus_assignment	2.7.1.15		rxn00772				no_support		balanced	
rxn00777_c0	D-ribose-5-phosphate aldose-ketose-isomerase	cpd00101_c0 --> cpd00171_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3893971_3894624	contig_1_3893971_3894624	contig_1_3893971_3894624	contig_locus_assignment	5.3.1.6		rxn00777				no_support		balanced	
rxn00778_c0	D-Ribose 1,5-phosphomutase	cpd00475_c0 --> cpd00101_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3217834_3216359 or contig_1_3742222_3741011	contig_1_3217834_3216359	contig_1_3217834_3216359	contig_locus_assignment	5.4.2.7; 2.7.5.6		rxn00778				no_support		balanced	
rxn00779_c0	D-glyceraldehyde 3-phosphate:NADP+ oxidoreductase	cpd00001_c0 + cpd00006_c0 + cpd00102_c0 --> cpd00005_c0 + 2.0 cpd00067_c0 + cpd00169_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3685110_3683686	contig_1_3685110_3683686	contig_1_3685110_3683686	contig_locus_assignment	1.2.1.9	R01058	META:1.2.1.9-RXN				no_support		balanced	
rxn00780_c0	ATP:D-glyceraldehyde 3-phosphotransferase	cpd00002_c0 + cpd00448_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00102_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.28	R01059	META:TRIOKINASE-RXN				no_support		balanced	
rxn00781_c0	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)	cpd00003_c0 + cpd00009_c0 + cpd00102_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd00203_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2585093_2584098 or contig_1_2586417_2587832 or contig_1_4120676_4119675 or contig_1_4483138_4482158	contig_1_2585093_2584098	contig_1_2585093_2584098	contig_locus_assignment	1.2.1.12	R01061	META:GAPOXNPHOSPHN-RXN				no_support		balanced	
rxn00782_c0	D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating)	cpd00006_c0 + cpd00009_c0 + cpd00102_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00203_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2586417_2587832	contig_1_2586417_2587832	contig_1_2586417_2587832	contig_locus_assignment	1.2.1.13	R01063	META:1.2.1.13-RXN				no_support		balanced	
rxn00784_c0	2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)	cpd00510_c0 <=> cpd00071_c0 + cpd00102_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3744518_3743751	contig_1_3744518_3743751	contig_1_3744518_3743751	contig_locus_assignment	4.1.2.4	R01066	META:DEOXYRIBOSE-P-ALD-RXN				no_support		balanced	
rxn00786_c0	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)	cpd00290_c0 <=> cpd00095_c0 + cpd00102_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	4.1.2.13; 4.1.2.7	R01068	rxn00786				no_support		balanced	
rxn00787_c0	D-tagatose 1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)	cpd02371_c0 <=> cpd00095_c0 + cpd00102_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	4.1.2.40	R01069	META:TAGAALDOL-RXN				no_support		balanced	
rxn00789_c0	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase	cpd00012_c0 + cpd00067_c0 + cpd01775_c0 <-- cpd00002_c0 + cpd00103_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2870754_2871650	contig_1_2870754_2871650	contig_1_2870754_2871650	contig_locus_assignment	2.4.2.17	R01071	META:ATPPHOSPHORIBOSYLTRANS-RXN				no_support		balanced	
rxn00790_c0	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)	cpd00012_c0 + cpd00023_c0 + cpd00067_c0 + cpd01982_c0 <-- cpd00001_c0 + cpd00053_c0 + cpd00103_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1798398_1799897	contig_1_1798398_1799897	contig_1_1798398_1799897	contig_locus_assignment	2.4.2.14	R01072	META:PRPPAMIDOTRANS-RXN				no_support		balanced	
rxn00791_c0	N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase	cpd00012_c0 + cpd00067_c0 + cpd02642_c0 <-- cpd00093_c0 + cpd00103_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1840902_1839868	contig_1_1840902_1839868	contig_1_1840902_1839868	contig_locus_assignment	2.4.2.18	R01073	META:PRTRANS-RXN				no_support		balanced	
rxn00792_c0	biotin:CoA ligase (AMP-forming)	cpd00002_c0 + cpd00104_c0 --> cpd00012_c0 + cpd03517_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	6.3.4.15	R01074	META:RXN0-7192				no_support		balanced	
rxn00797_c0	Uridine ribohydrolase	cpd00001_c0 + cpd00249_c0 <-- cpd00092_c0 + cpd00105_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4263221_4264153	contig_1_4263221_4264153	contig_1_4263221_4264153	contig_locus_assignment	3.2.2.3	R01080	META:URIDINE-NUCLEOSIDASE-RXN				no_support		balanced	
rxn00806_c0	L-Leucine:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00107_c0 <=> cpd00023_c0 + cpd00200_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4693078_4692059	contig_1_4693078_4692059	contig_1_4693078_4692059	contig_locus_assignment	2.6.1.42	R01090	META:BRANCHED-CHAINAMINOTRANSFERLEU-RXN				no_support		balanced	
rxn00808_c0	ATP:D-galactose 1-phosphotransferase	cpd00002_c0 + cpd00108_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00348_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4366243_4367358	contig_1_4366243_4367358	contig_1_4366243_4367358	contig_locus_assignment	2.7.1.6	R01092	META:GALACTOKIN-RXN				no_support		balanced	
rxn00817_c0	melibiose galactohydrolase	cpd00001_c0 + cpd03198_c0 --> cpd00027_c0 + cpd00108_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2740776_2742740	contig_1_2740776_2742740	contig_1_2740776_2742740	contig_locus_assignment	3.2.1.22	R01101; R06091	rxn00817				no_support		balanced	
rxn00818_c0	Raffinose galactohydrolase	cpd00001_c0 + cpd00382_c0 --> cpd00076_c0 + cpd00108_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2740776_2742740	contig_1_2740776_2742740	contig_1_2740776_2742740	contig_locus_assignment	3.2.1.22	R01103; R06070	META:RXN-11502				no_support		balanced	
rxn00819_c0	Galactosylglycerol galactohydrolase	cpd00001_c0 + cpd03197_c0 --> cpd00100_c0 + cpd00108_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2740776_2742740	contig_1_2740776_2742740	contig_1_2740776_2742740	contig_locus_assignment	3.2.1.22	R01104	rxn00819				no_support		balanced	
