"ID","Dye","YC","DIC","ET","Decol","OD600","replica_id"
"161123","DB",3,0.4,32,86.8613138686131,NA,13
"161123","DB",3,0.4,36,92.9440389294404,NA,13
"161123","DB",3,0.4,0,0,NA,14
"161123","DB",3,0.4,4,14.1463414634146,NA,14
"161123","DB",3,0.4,8,41.219512195122,NA,14
"161123","DB",3,0.4,12,70.7317073170732,NA,14
"161123","DB",3,0.4,16,87.0731707317073,NA,14
"161123","DB",3,0.4,20,87.5609756097561,NA,14
"161123","DB",3,0.4,28,87.8048780487805,NA,14
"161123","DB",3,0.4,32,89.7560975609756,NA,14
"161123","DB",3,0.4,36,91.7073170731707,NA,14
"161123","DB",3,0.4,0,0,NA,15
"161123","DB",3,0.4,4,8.50000000000001,NA,15
"161123","DB",3,0.4,8,28.25,NA,15
"161123","DB",3,0.4,12,63.5,NA,15
"161123","DB",3,0.4,16,87.5,NA,15
"161123","DB",3,0.4,20,92.75,NA,15
"161123","DB",3,0.4,28,94,NA,15
"161123","DB",3,0.4,32,94.25,NA,15
"161123","DB",3,0.4,36,95,NA,15
"777777_4","DB",3,0.4,0,0,NA,16
"777777_4","DB",3,0.4,4,2.3255814,NA,16
"777777_4","DB",3,0.4,8,37.5415282,NA,16
"777777_4","DB",3,0.4,12,61.461794,NA,16
"777777_4","DB",3,0.4,16,70.7641196,NA,16
"777777_4","DB",3,0.4,20,76.0797342,NA,16
"777777_4","DB",3,0.4,24,85.0498339,NA,16
"777777_4","DB",3,0.4,28,90.0332226,NA,16
"777777_4","DB",3,0.4,32,95.0166113,NA,16
"777777_4","DB",3,0.4,36,97.6744186,NA,16
"777777_4","DB",3,0.4,40,97.0099668,NA,16
"777777_4","DB",3,0.4,44,97.3421927,NA,16
"777777_4","DB",3,0.4,48,96.6777409,NA,16
"777777_4","DB",3,0.4,52,95.6810631,NA,16
"777777_4","DB",3,0.4,56,95.6810631,NA,16
"777777_4","DB",3,0.4,60,97.6744186,NA,16
"777777_4","DB",3,0.4,66,97.3421927,NA,16
"777777_4","DB",3,0.4,68,98.0066445,NA,16
"777777_4","DB",3,0.4,72,97.3421927,NA,16
"777777_4","DB",3,0.4,76,98.6710963,NA,16
"777777_4","DB",3,0.4,80,97.0099668,NA,16
"777777_4","DB",3,0.4,84,97.3421927,NA,16
"777777_4","DB",3,0.4,0,0,NA,17
"777777_4","DB",3,0.4,4,3.65448505,NA,17
"777777_4","DB",3,0.4,8,35.8803987,NA,17
"777777_4","DB",3,0.4,12,61.1295681,NA,17
"777777_4","DB",3,0.4,16,71.7607973,NA,17
"777777_4","DB",3,0.4,20,78.4053156,NA,17
"777777_4","DB",3,0.4,24,84.717608,NA,17
"777777_4","DB",3,0.4,28,89.7009967,NA,17
"777777_4","DB",3,0.4,32,91.6943522,NA,17
"777777_4","DB",3,0.4,36,97.6744186,NA,17
"777777_4","DB",3,0.4,40,96.6777409,NA,17
"777777_4","DB",3,0.4,44,97.0099668,NA,17
"777777_4","DB",3,0.4,48,96.013289,NA,17
"777777_4","DB",3,0.4,52,95.6810631,NA,17
"777777_4","DB",3,0.4,56,97.3421927,NA,17
"777777_4","DB",3,0.4,60,97.3421927,NA,17
"777777_4","DB",3,0.4,66,96.013289,NA,17
"777777_4","DB",3,0.4,68,97.3421927,NA,17
"777777_4","DB",3,0.4,72,96.6777409,NA,17
"777777_4","DB",3,0.4,76,98.6710963,NA,17
"777777_4","DB",3,0.4,80,95.6810631,NA,17
"777777_4","DB",3,0.4,84,96.6777409,NA,17
"777777_4","DB",3,0.4,0,0,NA,18
"777777_4","DB",3,0.4,4,1.99335548,NA,18
"777777_4","DB",3,0.4,8,37.2093023,NA,18
"777777_4","DB",3,0.4,12,59.1362126,NA,18
"777777_4","DB",3,0.4,16,69.10299,NA,18
"777777_4","DB",3,0.4,20,76.744186,NA,18
"777777_4","DB",3,0.4,24,83.0564784,NA,18
"777777_4","DB",3,0.4,28,90.3654485,NA,18
"777777_4","DB",3,0.4,32,95.0166113,NA,18
"777777_4","DB",3,0.4,36,98.0066445,NA,18
"777777_4","DB",3,0.4,40,94.0199336,NA,18
"777777_4","DB",3,0.4,44,97.3421927,NA,18
"777777_4","DB",3,0.4,48,96.6777409,NA,18
"777777_4","DB",3,0.4,52,96.345515,NA,18
"777777_4","DB",3,0.4,56,98.0066445,NA,18
"777777_4","DB",3,0.4,60,98.0066445,NA,18
"777777_4","DB",3,0.4,66,97.3421927,NA,18
"777777_4","DB",3,0.4,68,98.0066445,NA,18
"777777_4","DB",3,0.4,72,97.6744186,NA,18
"777777_4","DB",3,0.4,76,98.3388704,NA,18
"777777_4","DB",3,0.4,80,97.3421927,NA,18
"777777_4","DB",3,0.4,84,95.0166113,NA,18
"050224","DB",3,0.6,0,0,NA,1
"050224","DB",3,0.6,4,7.43982494529541,NA,1
"050224","DB",3,0.6,8,22.3194748358862,NA,1
"050224","DB",3,0.6,12,39.8249452954048,NA,1
"050224","DB",3,0.6,16,53.1728665207877,NA,1
"050224","DB",3,0.6,20,58.4245076586433,NA,1
"050224","DB",3,0.6,24,64.5514223194748,NA,1
"050224","DB",3,0.6,28,69.5842450765864,NA,1
"050224","DB",3,0.6,32,77.0240700218819,NA,1
